Designator,Mid X,Mid Y,Rotation,Layer
C1,123.15,-115.7,0.0,top
C2,126.45,-114.45,0.0,top
C3,126.45,-108.2,180.0,top
C4,119.2,-108.2,180.0,top
C5,126.65,-116.7,180.0,top
D1,116.605,-108.0,90.0,top
D2,126.07,-111.32,90.0,top
J1,121.5,-131.0,0.0,top
L1,122.9,-109.7,270.0,top
R1,116.8,-109.5,0.0,top
R2,116.8,-111.82,0.0,top
R3,116.8,-110.66,0.0,top
R4,123.1,-116.9,180.0,top
R5,121.1,-117.8,90.0,top
R6,123.1,-118.1,0.0,top
R7,120.925,-118.6,180.0,bottom
U1,121.5,-112.4,0.0,bottom
U2,122.9,-113.6,270.0,top
U3,117.39,-116.37,0.0,top
