Designator,Mid X,Mid Y,Rotation,Layer
C1,147.75,-58.55,90.0,top
C2,157.2,-63.2,0.0,top
C3,148.92548,-58.56,90.0,top
C4,141.0,-67.2,0.0,top
C5,150.3,-57.55,90.0,top
C6,151.55,-60.85,90.0,top
C7,157.8,-60.85,90.0,top
D1,148.25,-72.7,180.0,bottom
D2,153.25,-72.7,180.0,bottom
D3,158.25,-72.7,180.0,bottom
D4,163.25,-72.7,180.0,bottom
D5,168.25,-72.75,180.0,bottom
D6,138.55,-55.4,180.0,top
D7,146.5,-66.6,180.0,top
D8,154.68,-60.47,0.0,top
J1,140.65,-69.15,0.0,top
J2,158.25,-69.15,0.0,top
J3,136.95,-61.85,-90.0,top
L1,156.3,-57.3,-90.0,top
R1,159.65,-60.65,-90.0,top
R10,148.3,-55.0,0.0,top
R11,148.05,-63.95,0.0,top
R12,150.1,-61.5,90.0,top
R2,144.5,-55.6,0.0,top
R3,141.4,-55.6,0.0,top
R4,141.05,-56.85,0.0,top
R5,145.1,-59.5,90.0,top
R6,145.1,-64.3,90.0,top
R7,147.75,-61.25,-90.0,top
R8,148.92548,-61.25,-90.0,top
R9,148.3,-56.2,0.0,top
U1,166.35675,-60.85,-90.0,top
U2,152.175,-65.15,-90.0,top
U3,152.4,-57.3,0.0,top
