Designator,Mid X,Mid Y,Rotation,Layer
C1,41.7,32.6,0.0,top
C2,42.1,30.0,90.0,top
C3,41.7,31.5,0.0,top
C6,42.2,37.7,270.0,top
C7,37.2,37.7,90.0,top
C8,39.7,38.4,180.0,top
D2,39.05,30.6,90.0,top
J1,56.0,35.7,90.0,top
J2,32.7,35.7,270.0,bottom
L2,39.7,41.0,180.0,top
PCB1,35.0,35.0,0.0,top
R1,41.2,30.0,90.0,top
R10,37.2,35.6,90.0,top
R11,42.2,35.6,270.0,top
R4,37.2,30.6,180.0,top
R5,37.2,29.7,180.0,top
R7,37.2,31.5,180.0,top
R9,39.7,34.5,180.0,top
U2,28.4,35.7,90.0,top
U5,39.7,36.4,180.0,top
U6,37.7,32.75,0.0,top
V1,35.0,43.4,0.0,bottom
V2,35.0,28.0,180.0,bottom
