Designator,Mid X,Mid Y,Rotation,Layer
C1,97.8,-48.5,180.0,bottom
C5,106.4,-48.3,90.0,bottom
C6,77.475714,-47.0,180.0,bottom
C7,77.275714,-42.16,180.0,bottom
C8,77.275714,-44.68,180.0,bottom
D1,104.769502,-40.777704,0.0,bottom
D3,81.675714,-51.38,180.0,bottom
J1,107.95,-46.99,90.0,bottom
L2,86.395714,-52.58,180.0,bottom
P1,102.87,-52.07,90.0,bottom
P10,92.71,-39.37,270.0,bottom
P11,92.71,-41.91,270.0,bottom
P12,105.41,-52.07,90.0,bottom
P2,92.71,-52.07,270.0,bottom
P3,92.71,-44.45,270.0,bottom
P4,97.79,-52.07,90.0,bottom
P5,92.71,-49.53,270.0,bottom
P6,95.25,-52.07,90.0,bottom
P7,107.95,-39.37,90.0,bottom
P8,92.71,-46.99,270.0,bottom
P9,100.33,-52.07,90.0,bottom
R1,104.769502,-42.777704,90.0,bottom
R2,103.869502,-42.777704,90.0,bottom
R3,105.669502,-42.777704,90.0,bottom
R4,95.2,-48.5,0.0,bottom
R7,100.2,-38.8,180.0,bottom
R8,103.525,-38.8,0.0,bottom
U1,100.33,-45.015,0.0,top
U3,100.5,-42.9,0.0,bottom
